#source,ID
bigg.reaction:R_EX_enlipa_e,MNXR153450
bigg.reaction:ENTCS,MNXR153452
bigg.reaction:ENTCS_1,MNXR153452
bigg.reaction:R_ENTCS,MNXR153452
bigg.reaction:R_ENTCS_1,MNXR153452
bigg.reaction:ENTERES,MNXR153455
bigg.reaction:R_ENTERES,MNXR153455
bigg.reaction:EPMEACPR,MNXR153458
bigg.reaction:R_EPMEACPR,MNXR153458
bigg.reaction:F4D,MNXR153460
bigg.reaction:R_F4D,MNXR153460
bigg.reaction:F4H2O,MNXR153462
bigg.reaction:R_F4H2O,MNXR153462
bigg.reaction:F4MTSPD,MNXR153464
bigg.reaction:R_F4MTSPD,MNXR153464
bigg.reaction:F4MTSPR,MNXR153466
bigg.reaction:R_F4MTSPR,MNXR153466
bigg.reaction:F4NPR,MNXR153468
bigg.reaction:R_F4NPR,MNXR153468
bigg.reaction:F4RHi,MNXR153470
bigg.reaction:R_F4RHi,MNXR153470
bigg.reaction:F6PA,MNXR153472
bigg.reaction:R_F6PA,MNXR153472
bigg.reaction:FACOAE1829Z12Z,MNXR153474
bigg.reaction:R_FACOAE1829Z12Z,MNXR153474
bigg.reaction:FACOAE1839Z12Z15Z,MNXR153478
bigg.reaction:R_FACOAE1839Z12Z15Z,MNXR153478
bigg.reaction:FACOAL180_2,MNXR153480
bigg.reaction:R_FACOAL180_2,MNXR153480
bigg.reaction:FACOAL1821,MNXR153482
bigg.reaction:R_FACOAL1821,MNXR153482
bigg.reaction:R_r1257,MNXR153482
bigg.reaction:r1257,MNXR153482
bigg.reaction:FADFMNtm,MNXR153488
bigg.reaction:R_FADFMNtm,MNXR153488
bigg.reaction:FADOX,MNXR153490
bigg.reaction:R_FADOX,MNXR153490
bigg.reaction:EX_fad_e,MNXR153497
bigg.reaction:FADt,MNXR153497
bigg.reaction:FADtex,MNXR153497
bigg.reaction:FADth,MNXR153497
bigg.reaction:FADtm,MNXR153497
bigg.reaction:FADtru,MNXR153497
bigg.reaction:FADtx,MNXR153497
bigg.reaction:R_EX_fad_e,MNXR153497
bigg.reaction:R_FADt,MNXR153497
bigg.reaction:R_FADtex,MNXR153497
bigg.reaction:R_FADth,MNXR153497
bigg.reaction:R_FADtm,MNXR153497
bigg.reaction:R_FADtru,MNXR153497
bigg.reaction:R_FADtx,MNXR153497
bigg.reaction:R_SK_fad_c,MNXR153497
bigg.reaction:R_r0870,MNXR153497
bigg.reaction:SK_fad_c,MNXR153497
bigg.reaction:r0870,MNXR153497
bigg.reaction:FAMPL1,MNXR153499
bigg.reaction:R_FAMPL1,MNXR153499
bigg.reaction:FAMPL2,MNXR153501
bigg.reaction:R_FAMPL2,MNXR153501
bigg.reaction:FAMPL3,MNXR153503
bigg.reaction:R_FAMPL3,MNXR153503
bigg.reaction:FAMPL4,MNXR153505
bigg.reaction:R_FAMPL4,MNXR153505
bigg.reaction:FAMPL5,MNXR153507
bigg.reaction:R_FAMPL5,MNXR153507
bigg.reaction:FAO2,MNXR153509
bigg.reaction:R_FAO2,MNXR153509
bigg.reaction:FAO3,MNXR153511
bigg.reaction:R_FAO3,MNXR153511
bigg.reaction:FAO4,MNXR153513
bigg.reaction:R_FAO4,MNXR153513
bigg.reaction:FASPHDCA,MNXR153515
bigg.reaction:R_FASPHDCA,MNXR153515
bigg.reaction:FBA,MNXR153517
bigg.reaction:FBA_h,MNXR153517
bigg.reaction:FBAg,MNXR153517
bigg.reaction:R_FBA,MNXR153517
bigg.reaction:R_FBA_h,MNXR153517
bigg.reaction:R_FBAg,MNXR153517
bigg.reaction:FBAf,MNXR153518
bigg.reaction:FBAh,MNXR153518
bigg.reaction:FBAm,MNXR153518
bigg.reaction:R_FBAf,MNXR153518
bigg.reaction:R_FBAh,MNXR153518
bigg.reaction:R_FBAm,MNXR153518
bigg.reaction:FBA4,MNXR153522
bigg.reaction:R_FBA4,MNXR153522
bigg.reaction:FCLK,MNXR153525
bigg.reaction:R_FCLK,MNXR153525
bigg.reaction:FCLPA,MNXR153527
bigg.reaction:R_FCLPA,MNXR153527
bigg.reaction:FDMO5,MNXR153536
bigg.reaction:R_FDMO5,MNXR153536
bigg.reaction:FDNG,MNXR153542
bigg.reaction:R_FDNG,MNXR153542
bigg.reaction:FE3DHBZR,MNXR153544
bigg.reaction:R_FE3DHBZR,MNXR153544
bigg.reaction:FE3DHBZSabcpp,MNXR153546
bigg.reaction:R_FE3DHBZSabcpp,MNXR153546
bigg.reaction:FE3HOXR1,MNXR153548
bigg.reaction:R_FE3HOXR1,MNXR153548
bigg.reaction:FE3HOXR2,MNXR153550
bigg.reaction:R_FE3HOXR2,MNXR153550
bigg.reaction:FE3HOXR3,MNXR153552
bigg.reaction:R_FE3HOXR3,MNXR153552
bigg.reaction:FE3HOXabcpp,MNXR153554
bigg.reaction:R_FE3HOXabcpp,MNXR153554
bigg.reaction:FE3HOXexs,MNXR153556
bigg.reaction:R_FE3HOXexs,MNXR153556
bigg.reaction:FE3Ri,MNXR153558
bigg.reaction:R_FE3Ri,MNXR153558
bigg.reaction:FECRMR1,MNXR153560
bigg.reaction:R_FECRMR1,MNXR153560
bigg.reaction:FECRMR2,MNXR153562
bigg.reaction:R_FECRMR2,MNXR153562
bigg.reaction:FECRMR3,MNXR153564
bigg.reaction:R_FECRMR3,MNXR153564
bigg.reaction:FECRMabc,MNXR153566
bigg.reaction:FECRMabcpp,MNXR153566
bigg.reaction:R_FECRMabc,MNXR153566
bigg.reaction:R_FECRMabcpp,MNXR153566
bigg.reaction:FECRMexs,MNXR153568
bigg.reaction:R_FECRMexs,MNXR153568
bigg.reaction:FFSD,MNXR153570
bigg.reaction:R_FFSD,MNXR153570
bigg.reaction:FKYNH,MNXR153574
bigg.reaction:R_FKYNH,MNXR153574
bigg.reaction:FLDR,MNXR153576
bigg.reaction:R_FLDR,MNXR153576
bigg.reaction:FLVR_1,MNXR153580
bigg.reaction:R_FLVR_1,MNXR153580
bigg.reaction:FLVR,MNXR153582
bigg.reaction:R_FLVR,MNXR153582
bigg.reaction:FLVRx,MNXR153584
bigg.reaction:R_FLVRx,MNXR153584
bigg.reaction:FMETDF,MNXR153585
bigg.reaction:R_FMETDF,MNXR153585
bigg.reaction:FMETTRS,MNXR153587
bigg.reaction:FMETTRS_1,MNXR153587
bigg.reaction:FMETTRSm,MNXR153587
bigg.reaction:R_FMETTRS,MNXR153587
bigg.reaction:R_FMETTRS_1,MNXR153587
bigg.reaction:R_FMETTRSm,MNXR153587
bigg.reaction:FMFD_b,MNXR153589
bigg.reaction:R_FMFD_b,MNXR153589
bigg.reaction:FMFTSPFT_b,MNXR153591
bigg.reaction:R_FMFTSPFT_b,MNXR153591
bigg.reaction:FOMETRi,MNXR153595
bigg.reaction:MTAM,MNXR153595
bigg.reaction:MTAM_1,MNXR153595
bigg.reaction:R_FOMETRi,MNXR153595
bigg.reaction:R_MTAM,MNXR153595
bigg.reaction:R_MTAM_1,MNXR153595
bigg.reaction:R_THFAT,MNXR153595
bigg.reaction:R_THFATm,MNXR153595
bigg.reaction:THFAT,MNXR153595
bigg.reaction:THFATm,MNXR153595
bigg.reaction:FORGLUIH,MNXR153597
bigg.reaction:FORGLUIH2,MNXR153597
bigg.reaction:R_FORGLUIH,MNXR153597
bigg.reaction:R_FORGLUIH2,MNXR153597
bigg.reaction:FRD5,MNXR153601
bigg.reaction:R_FRD5,MNXR153601
bigg.reaction:FRDcm,MNXR153603
bigg.reaction:R_FRDcm,MNXR153603
bigg.reaction:FRRPPDIMAS,MNXR153605
bigg.reaction:R_FRRPPDIMAS,MNXR153605
bigg.reaction:FRTT,MNXR153608
bigg.reaction:GGPS_1,MNXR153608
bigg.reaction:GGPS_h,MNXR153608
bigg.reaction:R_FRTT,MNXR153608
bigg.reaction:R_GGPS_1,MNXR153608
bigg.reaction:R_GGPS_h,MNXR153608
bigg.reaction:FRUURt2rpp,MNXR153609
bigg.reaction:R_FRUURt2rpp,MNXR153609
bigg.reaction:FTCL,MNXR153621
bigg.reaction:FTHFCL,MNXR153621
bigg.reaction:FTHFCL_1,MNXR153621
bigg.reaction:FTHFCLm,MNXR153621
bigg.reaction:R_FTCL,MNXR153621
bigg.reaction:R_FTHFCL,MNXR153621
bigg.reaction:R_FTHFCL_1,MNXR153621
bigg.reaction:R_FTHFCLm,MNXR153621
bigg.reaction:FTHFI,MNXR153623
bigg.reaction:FTHFI_1,MNXR153623
bigg.reaction:R_FTHFI,MNXR153623
bigg.reaction:R_FTHFI_1,MNXR153623
bigg.reaction:FTR,MNXR153625
bigg.reaction:FTR_h,MNXR153625
bigg.reaction:R_FTR,MNXR153625
bigg.reaction:R_FTR_h,MNXR153625
bigg.reaction:R_TRDRf,MNXR153625
bigg.reaction:TRDRf,MNXR153625
bigg.reaction:FUMAH,MNXR153628
bigg.reaction:R_FUMAH,MNXR153628
bigg.reaction:FUMt2_2,MNXR153630
bigg.reaction:FUMt2_2pp,MNXR153630
bigg.reaction:R_FUMt2_2,MNXR153630
bigg.reaction:R_FUMt2_2pp,MNXR153630
bigg.reaction:EX_fum_e,MNXR153631
bigg.reaction:FUMt1pp,MNXR153631
bigg.reaction:FUMtex,MNXR153631
bigg.reaction:FUMtr,MNXR153631
bigg.reaction:R_EX_fum_e,MNXR153631
bigg.reaction:R_FUMt1pp,MNXR153631
bigg.reaction:R_FUMtex,MNXR153631
bigg.reaction:R_FUMtr,MNXR153631
bigg.reaction:R_SK_fum_c,MNXR153631
bigg.reaction:SK_fum_c,MNXR153631
bigg.reaction:FUT14g_cho,MNXR153632
bigg.reaction:R_FUT14g_cho,MNXR153632
bigg.reaction:FUT31g_cho,MNXR153634
bigg.reaction:R_FUT31g_cho,MNXR153634
bigg.reaction:FUT91g_cho,MNXR153636
bigg.reaction:R_FUT91g_cho,MNXR153636
bigg.reaction:FUT92g_cho,MNXR153638
bigg.reaction:R_FUT92g_cho,MNXR153638
bigg.reaction:FUT93g_cho,MNXR153640
bigg.reaction:R_FUT93g_cho,MNXR153640
bigg.reaction:FUT97g_cho,MNXR153642
bigg.reaction:R_FUT97g_cho,MNXR153642
bigg.reaction:FUTH,MNXR153644
bigg.reaction:R_FUTH,MNXR153644
bigg.reaction:G12MT1_cho,MNXR153646
bigg.reaction:G12MT1g,MNXR153646
bigg.reaction:R_G12MT1_cho,MNXR153646
bigg.reaction:R_G12MT1g,MNXR153646
bigg.reaction:G13MT_cho,MNXR153648
bigg.reaction:G13MTg,MNXR153648
bigg.reaction:R_G13MT_cho,MNXR153648
bigg.reaction:R_G13MTg,MNXR153648
bigg.reaction:G16MTM1,MNXR153650
bigg.reaction:R_G16MTM1,MNXR153650
bigg.reaction:G16MTM10,MNXR153652
bigg.reaction:R_G16MTM10,MNXR153652
bigg.reaction:G16MTM2,MNXR153654
bigg.reaction:R_G16MTM2,MNXR153654
bigg.reaction:G16MTM4,MNXR153656
bigg.reaction:R_G16MTM4,MNXR153656
bigg.reaction:G16MTM5,MNXR153658
bigg.reaction:R_G16MTM5,MNXR153658
bigg.reaction:G16MTM6,MNXR153660
bigg.reaction:R_G16MTM6,MNXR153660
bigg.reaction:G16MTM7,MNXR153662
bigg.reaction:R_G16MTM7,MNXR153662
bigg.reaction:G16MTM8,MNXR153664
bigg.reaction:R_G16MTM8,MNXR153664
bigg.reaction:G16MTM9,MNXR153666
bigg.reaction:R_G16MTM9,MNXR153666
bigg.reaction:G16MT_cho,MNXR153668
bigg.reaction:G16MTg,MNXR153668
bigg.reaction:R_G16MT_cho,MNXR153668
bigg.reaction:R_G16MTg,MNXR153668
bigg.reaction:G1PCTYT,MNXR153673
bigg.reaction:R_G1PCTYT,MNXR153673
bigg.reaction:G1Pt6_2,MNXR153683
bigg.reaction:R_G1Pt6_2,MNXR153683
bigg.reaction:G3PAT190,MNXR153687
bigg.reaction:R_G3PAT190,MNXR153687
bigg.reaction:G3PCT,MNXR153689
bigg.reaction:G3PCT_1,MNXR153689
bigg.reaction:R_G3PCT,MNXR153689
bigg.reaction:R_G3PCT_1,MNXR153689
bigg.reaction:G3PD2m,MNXR153693
bigg.reaction:R_G3PD2m,MNXR153693
bigg.reaction:G3PEabcpp,MNXR153695
bigg.reaction:R_G3PEabcpp,MNXR153695
bigg.reaction:EX_g3pe_e,MNXR153697
bigg.reaction:G3PEtex,MNXR153697
bigg.reaction:R_EX_g3pe_e,MNXR153697
bigg.reaction:R_G3PEtex,MNXR153697
bigg.reaction:G3PSabcpp,MNXR153699
bigg.reaction:R_G3PSabcpp,MNXR153699
bigg.reaction:EX_g3ps_e,MNXR153701
bigg.reaction:G3PStex,MNXR153701
bigg.reaction:R_EX_g3ps_e,MNXR153701
bigg.reaction:R_G3PStex,MNXR153701
bigg.reaction:G5SADrm,MNXR153703
bigg.reaction:G5SADs,MNXR153703
bigg.reaction:P5CN,MNXR153703
bigg.reaction:R_G5SADrm,MNXR153703
bigg.reaction:R_G5SADs,MNXR153703
bigg.reaction:R_P5CN,MNXR153703
bigg.reaction:G6PDA_1,MNXR153705
bigg.reaction:R_G6PDA_1,MNXR153705
bigg.reaction:G6PDH1,MNXR153708
bigg.reaction:G6PDH1er,MNXR153708
bigg.reaction:R_G6PDH1,MNXR153708
bigg.reaction:R_G6PDH1er,MNXR153708
bigg.reaction:G6PDH3,MNXR153711
bigg.reaction:R_G6PDH3,MNXR153711
bigg.reaction:G6PI_1,MNXR153713
bigg.reaction:G6PIh,MNXR153713
bigg.reaction:PGI3,MNXR153713
bigg.reaction:R_G6PI_1,MNXR153713
bigg.reaction:R_G6PIh,MNXR153713
bigg.reaction:R_PGI3,MNXR153713
bigg.reaction:GADktpp,MNXR153715
bigg.reaction:R_GADktpp,MNXR153715
bigg.reaction:GAL3ST12_cho,MNXR153720
bigg.reaction:R_GAL3ST12_cho,MNXR153720
bigg.reaction:GALAM6PISO,MNXR153723
bigg.reaction:R_GALAM6PISO,MNXR153723
bigg.reaction:GALCTD,MNXR153725
bigg.reaction:GALCTD_1,MNXR153725
bigg.reaction:R_GALCTD,MNXR153725
bigg.reaction:R_GALCTD_1,MNXR153725
bigg.reaction:GALCTLO,MNXR153727
bigg.reaction:R_GALCTLO,MNXR153727
bigg.reaction:GALCTNt2pp,MNXR153730
bigg.reaction:GALCTNt2r,MNXR153730
bigg.reaction:R_GALCTNt2pp,MNXR153730
bigg.reaction:R_GALCTNt2r,MNXR153730
bigg.reaction:EX_galct__D_e,MNXR153731
bigg.reaction:EX_galctr__D_e,MNXR153731
bigg.reaction:GALCT_D_Et,MNXR153731
bigg.reaction:GALCTtex,MNXR153731
bigg.reaction:R_EX_galct__D_e,MNXR153731
bigg.reaction:R_EX_galctr__D_e,MNXR153731
bigg.reaction:R_GALCT_D_Et,MNXR153731
bigg.reaction:R_GALCTtex,MNXR153731
bigg.reaction:GALCTRt2,MNXR153732
bigg.reaction:GALCTt2r,MNXR153732
bigg.reaction:GALCTt2rpp,MNXR153732
bigg.reaction:R_GALCTRt2,MNXR153732
bigg.reaction:R_GALCTt2r,MNXR153732
bigg.reaction:R_GALCTt2rpp,MNXR153732
bigg.reaction:GALGT3_cho,MNXR153735
bigg.reaction:R_GALGT3_cho,MNXR153735
bigg.reaction:GALIGH,MNXR153739
bigg.reaction:OAGMIG,MNXR153739
bigg.reaction:R_GALIGH,MNXR153739
bigg.reaction:R_OAGMIG,MNXR153739
bigg.reaction:GALM2,MNXR153745
bigg.reaction:GALM2pp,MNXR153745
bigg.reaction:R_GALM2,MNXR153745
bigg.reaction:R_GALM2pp,MNXR153745
bigg.reaction:10M3HDHL,MNXR153747
bigg.reaction:R_10M3HDHL,MNXR153747
bigg.reaction:10M3OACPO,MNXR153748
bigg.reaction:R_10M3OACPO,MNXR153748
bigg.reaction:10M3OUO,MNXR153749
bigg.reaction:R_10M3OUO,MNXR153749
bigg.reaction:10MDOD,MNXR153750
bigg.reaction:R_10MDOD,MNXR153750
bigg.reaction:10MTDAO,MNXR153751
bigg.reaction:R_10MTDAO,MNXR153751
bigg.reaction:10MTU2A,MNXR153752
bigg.reaction:R_10MTU2A,MNXR153752
bigg.reaction:10MUAM,MNXR153753
bigg.reaction:R_10MUAM,MNXR153753
bigg.reaction:11DOCRTSLte,MNXR153754
bigg.reaction:R_11DOCRTSLte,MNXR153754
bigg.reaction:11DOCRTSTRNte,MNXR153755
bigg.reaction:R_11DOCRTSTRNte,MNXR153755
bigg.reaction:11M3ODO,MNXR153756
bigg.reaction:R_11M3ODO,MNXR153756
bigg.reaction:11MDAMCA,MNXR153757
bigg.reaction:R_11MDAMCA,MNXR153757
bigg.reaction:11MHDOD,MNXR153758
bigg.reaction:R_11MHDOD,MNXR153758
bigg.reaction:11MTRDOC,MNXR153759
bigg.reaction:R_11MTRDOC,MNXR153759
bigg.reaction:12DGRter,MNXR153760
bigg.reaction:12DGRtm,MNXR153760
bigg.reaction:R_12DGRter,MNXR153760
bigg.reaction:R_12DGRtm,MNXR153760
bigg.reaction:12DHCHOLabc,MNXR153761
bigg.reaction:R_12DHCHOLabc,MNXR153761
bigg.reaction:12DHCHOLt,MNXR153762
bigg.reaction:R_12DHCHOLt,MNXR153762
bigg.reaction:12DHCHOLt2,MNXR153763
bigg.reaction:R_12DHCHOLt2,MNXR153763
bigg.reaction:12HARACHDte,MNXR153764
bigg.reaction:12HARACHDtr,MNXR153764
bigg.reaction:R_12HARACHDte,MNXR153764
bigg.reaction:R_12HARACHDtr,MNXR153764
bigg.reaction:12HPETATP,MNXR153765
bigg.reaction:R_12HPETATP,MNXR153765
bigg.reaction:12HTACRhr,MNXR153766
bigg.reaction:R_12HTACRhr,MNXR153766
bigg.reaction:12HTACRtu,MNXR153767
bigg.reaction:R_12HTACRtu,MNXR153767
bigg.reaction:12M3HTDH,MNXR153768
bigg.reaction:R_12M3HTDH,MNXR153768
bigg.reaction:12M3HTHL,MNXR153769
bigg.reaction:R_12M3HTHL,MNXR153769
bigg.reaction:12M3OXOT,MNXR153770
bigg.reaction:R_12M3OXOT,MNXR153770
bigg.reaction:12M3TDA,MNXR153771
bigg.reaction:R_12M3TDA,MNXR153771
bigg.reaction:12MGDG160,MNXR153772
bigg.reaction:R_12MGDG160,MNXR153772
bigg.reaction:12MGDG161,MNXR153773
bigg.reaction:R_12MGDG161,MNXR153773
bigg.reaction:12MGDG180,MNXR153774
bigg.reaction:R_12MGDG180,MNXR153774
bigg.reaction:12MGDG181,MNXR153775
bigg.reaction:R_12MGDG181,MNXR153775
bigg.reaction:12MGDG181_9,MNXR153776
bigg.reaction:R_12MGDG181_9,MNXR153776
bigg.reaction:12MGDG182_9_12,MNXR153777
bigg.reaction:R_12MGDG182_9_12,MNXR153777
bigg.reaction:12MGDG183_6_9_12,MNXR153778
bigg.reaction:R_12MGDG183_6_9_12,MNXR153778
bigg.reaction:12MGDG183_9_12_15,MNXR153779
bigg.reaction:R_12MGDG183_9_12_15,MNXR153779
bigg.reaction:12MGDG184_6_9_12_15,MNXR153780
bigg.reaction:R_12MGDG184_6_9_12_15,MNXR153780
bigg.reaction:12MTACPM,MNXR153781
bigg.reaction:R_12MTACPM,MNXR153781
bigg.reaction:12MTT2E,MNXR153782
bigg.reaction:R_12MTT2E,MNXR153782
bigg.reaction:12TTACA,MNXR153783
bigg.reaction:R_12TTACA,MNXR153783
bigg.reaction:1331TAALThr,MNXR153784
bigg.reaction:R_1331TAALThr,MNXR153784
bigg.reaction:1331TACRhr,MNXR153785
bigg.reaction:R_1331TACRhr,MNXR153785
bigg.reaction:1331TACRteb,MNXR153786
bigg.reaction:R_1331TACRteb,MNXR153786
bigg.reaction:13DAMPPabcpp,MNXR153787
bigg.reaction:R_13DAMPPabcpp,MNXR153787
bigg.reaction:13DMThr,MNXR153788
bigg.reaction:R_13DMThr,MNXR153788
bigg.reaction:13DMTtu,MNXR153789
bigg.reaction:R_13DMTtu,MNXR153789
bigg.reaction:13M3HTDAHL,MNXR153790
bigg.reaction:R_13M3HTDAHL,MNXR153790
bigg.reaction:13M3OTDAO,MNXR153791
bigg.reaction:R_13M3OTDAO,MNXR153791
bigg.reaction:13MTDAM,MNXR153792
bigg.reaction:R_13MTDAM,MNXR153792
bigg.reaction:13MTTDAO,MNXR153793
bigg.reaction:R_13MTTDAO,MNXR153793
bigg.reaction:13PPDH2_1,MNXR153794
bigg.reaction:R_13PPDH2_1,MNXR153794
bigg.reaction:14DENLIPIDAt1ex,MNXR153795
bigg.reaction:R_14DENLIPIDAt1ex,MNXR153795
bigg.reaction:14DENLIPIDAt2ex,MNXR153796
bigg.reaction:R_14DENLIPIDAt2ex,MNXR153796
bigg.reaction:14HMDZALThr,MNXR153797
bigg.reaction:R_14HMDZALThr,MNXR153797
bigg.reaction:14HMDZhr,MNXR153798
bigg.reaction:R_14HMDZhr,MNXR153798
bigg.reaction:14M3HDEC,MNXR153799
bigg.reaction:R_14M3HDEC,MNXR153799
bigg.reaction:14M3HPAHL,MNXR153800
bigg.reaction:R_14M3HPAHL,MNXR153800
bigg.reaction:14M3OHO,MNXR153801
bigg.reaction:R_14M3OHO,MNXR153801
bigg.reaction:14M3OP,MNXR153802
bigg.reaction:R_14M3OP,MNXR153802
bigg.reaction:14MHDAAD,MNXR153803
bigg.reaction:R_14MHDAAD,MNXR153803
bigg.reaction:14MTACPM,MNXR153804
bigg.reaction:R_14MTACPM,MNXR153804
bigg.reaction:14MTHEAO,MNXR153805
bigg.reaction:R_14MTHEAO,MNXR153805
bigg.reaction:14MTP2EA,MNXR153806
bigg.reaction:R_14MTP2EA,MNXR153806
bigg.reaction:1513DTACRhr,MNXR153807
bigg.reaction:R_1513DTACRhr,MNXR153807
bigg.reaction:1513DTALThr,MNXR153808
bigg.reaction:R_1513DTALThr,MNXR153808
bigg.reaction:1513TACRtu,MNXR153809
bigg.reaction:R_1513TACRtu,MNXR153809
bigg.reaction:1531TACRhr,MNXR153810
bigg.reaction:R_1531TACRhr,MNXR153810
bigg.reaction:1531TACRteb,MNXR153811
bigg.reaction:R_1531TACRteb,MNXR153811
bigg.reaction:1531TALThr,MNXR153812
bigg.reaction:R_1531TALThr,MNXR153812
bigg.reaction:15DAPabcpp,MNXR153813
bigg.reaction:R_15DAPabcpp,MNXR153813
bigg.reaction:15DMThr,MNXR153814
bigg.reaction:R_15DMThr,MNXR153814
bigg.reaction:15DMTtu,MNXR153815
bigg.reaction:R_15DMTtu,MNXR153815
bigg.reaction:15HPETATP,MNXR153816
bigg.reaction:R_15HPETATP,MNXR153816
bigg.reaction:15KPROSTGF2t,MNXR153817
bigg.reaction:R_15KPROSTGF2t,MNXR153817
bigg.reaction:15M3HEXDA,MNXR153818
bigg.reaction:R_15M3HEXDA,MNXR153818
bigg.reaction:15M3OHAO,MNXR153819
bigg.reaction:R_15M3OHAO,MNXR153819
bigg.reaction:15MHDAAD,MNXR153820
bigg.reaction:R_15MHDAAD,MNXR153820
bigg.reaction:15MTHACP,MNXR153821
bigg.reaction:R_15MTHACP,MNXR153821
bigg.reaction:16M3HDEC,MNXR153822
bigg.reaction:R_16M3HDEC,MNXR153822
bigg.reaction:16M3HPAHL,MNXR153823
bigg.reaction:R_16M3HPAHL,MNXR153823
bigg.reaction:16M3OHO,MNXR153824
bigg.reaction:R_16M3OHO,MNXR153824
bigg.reaction:16M3OP,MNXR153825
bigg.reaction:R_16M3OP,MNXR153825
bigg.reaction:16MTHEAO,MNXR153826
bigg.reaction:R_16MTHEAO,MNXR153826
bigg.reaction:16MTP2EA,MNXR153827
bigg.reaction:R_16MTP2EA,MNXR153827
bigg.reaction:17AHPRGNLONEte,MNXR153828
bigg.reaction:R_17AHPRGNLONEte,MNXR153828
bigg.reaction:17AHPRGSTRNte,MNXR153829
bigg.reaction:R_17AHPRGSTRNte,MNXR153829
bigg.reaction:17M3HDEC,MNXR153830
bigg.reaction:R_17M3HDEC,MNXR153830
bigg.reaction:17M3OHO,MNXR153831
bigg.reaction:R_17M3OHO,MNXR153831
bigg.reaction:17MTHEAO,MNXR153832
bigg.reaction:R_17MTHEAO,MNXR153832
bigg.reaction:18HARACHDte,MNXR153833
bigg.reaction:18HARACHDtr,MNXR153833
bigg.reaction:R_18HARACHDte,MNXR153833
bigg.reaction:R_18HARACHDtr,MNXR153833
bigg.reaction:1HIBUP_SGLUhep,MNXR153834
bigg.reaction:R_1HIBUP_SGLUhep,MNXR153834
bigg.reaction:1HMDGLUChr,MNXR153835
bigg.reaction:R_1HMDGLUChr,MNXR153835
bigg.reaction:1OHMDZhr,MNXR153836
bigg.reaction:R_1OHMDZhr,MNXR153836
bigg.reaction:1PQQS,MNXR153837
bigg.reaction:R_1PQQS,MNXR153837
bigg.reaction:1PY4h3cAH,MNXR153838
bigg.reaction:R_1PY4h3cAH,MNXR153838
bigg.reaction:21HPRGNLONEt1,MNXR153839
bigg.reaction:R_21HPRGNLONEt1,MNXR153839
bigg.reaction:23CTI1,MNXR153840
bigg.reaction:R_23CTI1,MNXR153840
bigg.reaction:23CTI2,MNXR153841
bigg.reaction:R_23CTI2,MNXR153841
bigg.reaction:23CTI3,MNXR153842
bigg.reaction:R_23CTI3,MNXR153842
bigg.reaction:23dhbt4pp,MNXR153843
bigg.reaction:R_23dhbt4pp,MNXR153843
bigg.reaction:24DECOAR,MNXR153844
bigg.reaction:R_24DECOAR,MNXR153844
bigg.reaction:25DKGLCNt2rpp,MNXR153845
bigg.reaction:R_25DKGLCNt2rpp,MNXR153845
bigg.reaction:2A4H6ET,MNXR153846
bigg.reaction:R_2A4H6ET,MNXR153846
bigg.reaction:2AACLPGT160,MNXR153847
bigg.reaction:R_2AACLPGT160,MNXR153847
bigg.reaction:2AACLPGT161,MNXR153848
bigg.reaction:R_2AACLPGT161,MNXR153848
bigg.reaction:2AACLPGT180,MNXR153849
bigg.reaction:R_2AACLPGT180,MNXR153849
bigg.reaction:2AACLPGT181,MNXR153850
bigg.reaction:R_2AACLPGT181,MNXR153850
bigg.reaction:2AACLPPEAT160,MNXR153851
bigg.reaction:R_2AACLPPEAT160,MNXR153851
bigg.reaction:2AACLPPEAT161,MNXR153852
bigg.reaction:R_2AACLPPEAT161,MNXR153852
bigg.reaction:2AACLPPEAT180,MNXR153853
bigg.reaction:R_2AACLPPEAT180,MNXR153853
bigg.reaction:2AACLPPEAT181,MNXR153854
bigg.reaction:R_2AACLPPEAT181,MNXR153854
bigg.reaction:2ACLMM,MNXR153855
bigg.reaction:R_2ACLMM,MNXR153855
bigg.reaction:2DDARAA,MNXR153856
bigg.reaction:R_2DDARAA,MNXR153856
bigg.reaction:2DGLCptspp,MNXR153857
bigg.reaction:R_2DGLCptspp,MNXR153857
bigg.reaction:2DHPACCOAH,MNXR153858
bigg.reaction:R_2DHPACCOAH,MNXR153858
bigg.reaction:2H3MBDH,MNXR153859
bigg.reaction:R_2H3MBDH,MNXR153859
bigg.reaction:2H3MBt,MNXR153860
bigg.reaction:R_2H3MBt,MNXR153860
bigg.reaction:2H3MPDH,MNXR153861
bigg.reaction:R_2H3MPDH,MNXR153861
bigg.reaction:2H3MPt,MNXR153862
bigg.reaction:R_2H3MPt,MNXR153862
bigg.reaction:2H3MVc,MNXR153863
bigg.reaction:R_2H3MVc,MNXR153863
bigg.reaction:2HATVACIDGLUChr,MNXR153864
bigg.reaction:R_2HATVACIDGLUChr,MNXR153864
bigg.reaction:2HATVACIDGLUCteb,MNXR153865
bigg.reaction:R_2HATVACIDGLUCteb,MNXR153865
bigg.reaction:2HATVACIDOXDhc,MNXR153866
bigg.reaction:R_2HATVACIDOXDhc,MNXR153866
bigg.reaction:2HATVACIDhc,MNXR153867
bigg.reaction:R_2HATVACIDhc,MNXR153867
bigg.reaction:2HATVACIDteb,MNXR153868
bigg.reaction:R_2HATVACIDteb,MNXR153868
bigg.reaction:2HATVACIDthc,MNXR153869
