#source,ID
bigg.metabolite:CE5013,MNXM165537
bigg.metabolite:CE6461,MNXM165538
bigg.metabolite:CE6465,MNXM165543
bigg.metabolite:CE5254,MNXM165550
bigg.metabolite:CE5253,MNXM165551
bigg.metabolite:CE5840,MNXM165601
bigg.metabolite:ch15deccoa,MNXM1657
bigg.metabolite:CE2616,MNXM165945
bigg.metabolite:CE5068,MNXM165975
bigg.metabolite:CE6467,MNXM166019
bigg.metabolite:CE5168,MNXM166027
bigg.metabolite:CE1293,MNXM166031
bigg.metabolite:CE2884,MNXM166036
bigg.metabolite:CE2888,MNXM166037
bigg.metabolite:CE2417,MNXM166068
bigg.metabolite:CE5122,MNXM166069
bigg.metabolite:CE2878,MNXM166073
bigg.metabolite:CE2882,MNXM166074
bigg.metabolite:CE2886,MNXM166075
bigg.metabolite:CE2880,MNXM166076
bigg.metabolite:CE2877,MNXM166090
bigg.metabolite:CE2885,MNXM166092
bigg.metabolite:CE2879,MNXM166093
bigg.metabolite:CE2887,MNXM166095
bigg.metabolite:CE2424,MNXM166234
bigg.metabolite:CE2422,MNXM166235
bigg.metabolite:CE4793,MNXM166236
bigg.metabolite:CE0693,MNXM166245
bigg.metabolite:CE0692,MNXM166246
bigg.metabolite:CE0713,MNXM166247
bigg.metabolite:CE0853,MNXM166250
bigg.metabolite:CE3086,MNXM166294
bigg.metabolite:CE6452,MNXM166383
bigg.metabolite:CE5839,MNXM166480
bigg.metabolite:CE7114,MNXM166517
bigg.metabolite:CE7084,MNXM166518
bigg.metabolite:CE5838,MNXM166522
bigg.metabolite:CE5829,MNXM166552
bigg.metabolite:5hxkyn,MNXM166598
bigg.metabolite:CE5837,MNXM166652
bigg.metabolite:CE6454,MNXM166677
bigg.metabolite:CE6420,MNXM166710
bigg.metabolite:CE5835,MNXM166711
bigg.metabolite:CE3136,MNXM166718
bigg.metabolite:HC02116,MNXM166880
bigg.metabolite:HC02119,MNXM166890
bigg.metabolite:CE5021,MNXM166990
bigg.metabolite:iamoh,MNXM1670
bigg.metabolite:fa10coa,MNXM167071
bigg.metabolite:pcholar_hs,MNXM167078
bigg.metabolite:chlaemr,MNXM167423
bigg.metabolite:C05769,MNXM167473
bigg.metabolite:cpp1,MNXM167473
bigg.metabolite:cpp3,MNXM167474
bigg.metabolite:selmeth,MNXM1676
bigg.metabolite:CE5256,MNXM167709
bigg.metabolite:CE5255,MNXM167710
bigg.metabolite:HC02114,MNXM167729
bigg.metabolite:CE2848,MNXM167747
bigg.metabolite:CE2846,MNXM167748
bigg.metabolite:pcollg5glys,MNXM167776
bigg.metabolite:CE1665,MNXM167778
bigg.metabolite:CE0469,MNXM167779
bigg.metabolite:CE1661,MNXM167780
bigg.metabolite:CE6219,MNXM167781
bigg.metabolite:gly_tyr__L,MNXM167839
bigg.metabolite:hemeC,MNXM167898
bigg.metabolite:hemeD,MNXM167899
bigg.metabolite:n8aspmd,MNXM1679
bigg.metabolite:ade,MNXM168
bigg.metabolite:fa5coa,MNXM168011
bigg.metabolite:fa9coa,MNXM168012
bigg.metabolite:CE5775,MNXM168013
bigg.metabolite:CE5776,MNXM168013
bigg.metabolite:m_em_3gacpail_prot_cho,MNXM168295
bigg.metabolite:amylase,MNXM168298
bigg.metabolite:subtilisin,MNXM168299
bigg.metabolite:core5,MNXM16840
bigg.metabolite:core7,MNXM16841
bigg.metabolite:core8,MNXM16842
bigg.metabolite:CE5082,MNXM168463
bigg.metabolite:CE2088,MNXM168488
bigg.metabolite:ind3eth,MNXM1686
bigg.metabolite:diasprm,MNXM168616
bigg.metabolite:CE5730,MNXM168923
bigg.metabolite:CE5727,MNXM168924
bigg.metabolite:fdxrd,MNXM169
bigg.metabolite:CE7218,MNXM169049
bigg.metabolite:CE7220,MNXM169050
bigg.metabolite:2ameph,MNXM1692
bigg.metabolite:teich_45_BS,MNXM169210
bigg.metabolite:tcggrpp,MNXM169256
bigg.metabolite:xolest181_hs,MNXM169520
bigg.metabolite:applp,MNXM1697
bigg.metabolite:2ahethmpp,MNXM1705
bigg.metabolite:C02356,MNXM17054
bigg.metabolite:2ippm,MNXM1706
bigg.metabolite:2omph,MNXM1707
bigg.metabolite:46dh25dohxn,MNXM1709
bigg.metabolite:3mbald,MNXM1711
bigg.metabolite:5a2opntn,MNXM1714
bigg.metabolite:dem2emgacpail_prot_hs,MNXM17161
bigg.metabolite:dgpi_prot_hs,MNXM17162
bigg.metabolite:sucsal,MNXM172
bigg.metabolite:tetdece1crn,MNXM172827
bigg.metabolite:galctn__D,MNXM1734
bigg.metabolite:xylnact__D,MNXM1737
bigg.metabolite:dopa4sf,MNXM17397
bigg.metabolite:xan,MNXM174
bigg.metabolite:o16a4und,MNXM174113
bigg.metabolite:frulys,MNXM1742
bigg.metabolite:acetol,MNXM1744
bigg.metabolite:acon5m,MNXM17444
bigg.metabolite:im4act,MNXM1745
bigg.metabolite:imzacd,MNXM1745
bigg.metabolite:ind3acnl,MNXM1746
bigg.metabolite:itacon,MNXM1747
bigg.metabolite:sucarg,MNXM1756
bigg.metabolite:sucglu,MNXM1757
bigg.metabolite:sucgsa,MNXM1763
bigg.metabolite:ocdycacoa,MNXM1768
bigg.metabolite:pg120,MNXM1771
bigg.metabolite:hspmd,MNXM1778
bigg.metabolite:fdxo_2_2,MNXM178
bigg.metabolite:fdxox,MNXM178
bigg.metabolite:tet,MNXM1781
bigg.metabolite:udpLa4n,MNXM1786
bigg.metabolite:2mcacn,MNXM1792
bigg.metabolite:galman,MNXM17986
bigg.metabolite:4hthr,MNXM1802
bigg.metabolite:5houdic,MNXM1805
bigg.metabolite:houdic,MNXM1805
bigg.metabolite:gncore1,MNXM18091
bigg.metabolite:gncore2,MNXM18092
bigg.metabolite:acgbgbside_hs,MNXM1812
bigg.metabolite:peng,MNXM1812
bigg.metabolite:glc3man,MNXM18136
bigg.metabolite:rbt,MNXM1820
bigg.metabolite:hexc,MNXM1833
bigg.metabolite:hpdcal,MNXM18346
bigg.metabolite:mclPHAg,MNXM1841
bigg.metabolite:2hxmp,MNXM1855
bigg.metabolite:2hymeph,MNXM1855
bigg.metabolite:alkylR1oh,MNXM18595
bigg.metabolite:xu5p__D,MNXM186
bigg.metabolite:36dahx,MNXM1865
bigg.metabolite:ethamp,MNXM187
bigg.metabolite:tton,MNXM1871
bigg.metabolite:acamoxm,MNXM1872
bigg.metabolite:nal2a6o,MNXM1872
bigg.metabolite:anth,MNXM188
bigg.metabolite:CE1944,MNXM1880
bigg.metabolite:2oph,MNXM1886
bigg.metabolite:prolb,MNXM18941
bigg.metabolite:gdbtal,MNXM1895
bigg.metabolite:HC01254,MNXM1902
bigg.metabolite:2ombz,MNXM1903
bigg.metabolite:lneldcACP,MNXM19074
bigg.metabolite:lnlcACP,MNXM19075
bigg.metabolite:q8h2,MNXM191
bigg.metabolite:lum3,MNXM19109
bigg.metabolite:lysylpgly_BS,MNXM19131
bigg.metabolite:mip2c124_SC,MNXM19191
bigg.metabolite:mip2c126_SC,MNXM19192
bigg.metabolite:mip2c224_SC,MNXM19193
bigg.metabolite:mip2c226_SC,MNXM19194
bigg.metabolite:mip2c324_SC,MNXM19195
bigg.metabolite:mip2c326_SC,MNXM19196
bigg.metabolite:4abut,MNXM192
bigg.metabolite:dimp,MNXM1922
bigg.metabolite:guln__L,MNXM1927
bigg.metabolite:mqn9,MNXM19280
bigg.metabolite:rmyc,MNXM1934
bigg.metabolite:acanth,MNXM1939
bigg.metabolite:acmp,MNXM1944
bigg.metabolite:pristanal,MNXM1947
bigg.metabolite:sula,MNXM1949
bigg.metabolite:sulfac,MNXM1949
bigg.metabolite:HC02198,MNXM1950
bigg.metabolite:CE5860,MNXM19566
bigg.metabolite:dkfp,MNXM1974
bigg.metabolite:23dhba,MNXM1978
bigg.metabolite:24nph,MNXM1982
bigg.metabolite:dhgly,MNXM1984
bigg.metabolite:val__L,MNXM199
bigg.metabolite:nonal,MNXM19927
bigg.metabolite:5flura,MNXM1993
bigg.metabolite:akg,MNXM20
bigg.metabolite:altrn,MNXM2011
bigg.metabolite:tfenfe3,MNXM20152
bigg.metabolite:nfmalm,MNXM2024
bigg.metabolite:pg141,MNXM2029
bigg.metabolite:pepslys,MNXM20351
bigg.metabolite:peptido_BS,MNXM20366
bigg.metabolite:34dhbz,MNXM204
bigg.metabolite:dopa,MNXM205
bigg.metabolite:mi4p__D,MNXM2063
bigg.metabolite:M00673,MNXM2073
bigg.metabolite:pad,MNXM2073
bigg.metabolite:2pglyc,MNXM2074
bigg.metabolite:4aabutn,MNXM2083
bigg.metabolite:5apentam,MNXM2090
bigg.metabolite:apocytc,MNXM2100
bigg.metabolite:butpi,MNXM2105
bigg.metabolite:coumarin,MNXM2111
bigg.metabolite:cys__D,MNXM2112
bigg.metabolite:2amsa,MNXM2124
bigg.metabolite:athr__L,MNXM2125
bigg.metabolite:lppg,MNXM2126
bigg.metabolite:6ax6ax,MNXM2137
bigg.metabolite:Nacasp,MNXM2139
bigg.metabolite:pylald,MNXM2149
bigg.metabolite:pe181,MNXM2150
bigg.metabolite:tfenfe2,MNXM21532
bigg.metabolite:vaccoa,MNXM2159
bigg.metabolite:ncam,MNXM216
bigg.metabolite:2hyoxplac,MNXM2160
bigg.metabolite:bz,MNXM217
bigg.metabolite:1mncam,MNXM2172
bigg.metabolite:ser_L_trp__L,MNXM21726
bigg.metabolite:didp,MNXM2174
bigg.metabolite:2dmmq8,MNXM2178
bigg.metabolite:etha,MNXM218
bigg.metabolite:etham,MNXM218
bigg.metabolite:3cmp,MNXM2182
bigg.metabolite:3gmp,MNXM2183
bigg.metabolite:strch1,MNXM21840
bigg.metabolite:3ophb,MNXM2195
bigg.metabolite:ts3,MNXM21968
bigg.metabolite:aacald,MNXM2212
bigg.metabolite:amacald,MNXM2212
bigg.metabolite:HC01161,MNXM2214
bigg.metabolite:apoACP,MNXM2214
bigg.metabolite:M03051,MNXM22174
bigg.metabolite:trdca,MNXM22174
bigg.metabolite:chexccoa,MNXM2219
bigg.metabolite:glyclt,MNXM222
bigg.metabolite:mql8,MNXM223
bigg.metabolite:unk2_BS,MNXM22376
bigg.metabolite:iad,MNXM2239
bigg.metabolite:metsox_R__L,MNXM2245
bigg.metabolite:leuktrB4wcooh,MNXM22450
bigg.metabolite:mn2,MNXM2255
bigg.metabolite:HC01842,MNXM2261
bigg.metabolite:nformanth,MNXM2265
bigg.metabolite:ocdcal,MNXM2269
bigg.metabolite:ptd1ino_SC,MNXM2273
bigg.metabolite:psd5p,MNXM2276
bigg.metabolite:R2coa_hs,MNXM2278
bigg.metabolite:sel,MNXM2282
bigg.metabolite:cholp,MNXM229
bigg.metabolite:tdecoa,MNXM2290
bigg.metabolite:hcoumarin,MNXM2293
bigg.metabolite:pyr,MNXM23
bigg.metabolite:uracp,MNXM2304
bigg.metabolite:14dhncoa,MNXM2306
bigg.metabolite:q8,MNXM232
bigg.metabolite:4hbutcoa,MNXM2334
bigg.metabolite:6ax,MNXM2339
bigg.metabolite:dump,MNXM234
bigg.metabolite:orot,MNXM235
bigg.metabolite:ocdca,MNXM236
bigg.metabolite:trdcal,MNXM23685
bigg.metabolite:2c23dh56dhoxin,MNXM2390
bigg.metabolite:mndn,MNXM2397
bigg.metabolite:npthl,MNXM2408
bigg.metabolite:ap5a,MNXM2412
bigg.metabolite:peracd,MNXM2414
bigg.metabolite:M00115,MNXM24151
bigg.metabolite:camp,MNXM243
bigg.metabolite:msa,MNXM244
bigg.metabolite:M00017,MNXM24465
bigg.metabolite:whddca,MNXM2457
bigg.metabolite:whhdca,MNXM2459
bigg.metabolite:2phetoh,MNXM2476
bigg.metabolite:3snpyr,MNXM2484
bigg.metabolite:pheme,MNXM249
bigg.metabolite:ergtrol,MNXM2492
bigg.metabolite:zymstnl,MNXM2494
bigg.metabolite:6ampenc,MNXM2495
bigg.metabolite:6apa,MNXM2495
bigg.metabolite:succ,MNXM25
bigg.metabolite:codscl5a,MNXM2508
bigg.metabolite:dhor__S,MNXM252
bigg.metabolite:glyc2p,MNXM2527
bigg.metabolite:ibt,MNXM2531
bigg.metabolite:mma,MNXM255
bigg.metabolite:pa_SC,MNXM2554
bigg.metabolite:pime,MNXM2555
bigg.metabolite:thmpp,MNXM256
bigg.metabolite:salcn,MNXM2561
bigg.metabolite:dtmp,MNXM257
bigg.metabolite:e4p,MNXM258
bigg.metabolite:C05284,MNXM2593
bigg.metabolite:eandrstrn,MNXM2595
bigg.metabolite:23camp,MNXM2598
bigg.metabolite:ac,MNXM26
bigg.metabolite:2mbald,MNXM2604
bigg.metabolite:4gudbd,MNXM2617
bigg.metabolite:4nphsf,MNXM2618
bigg.metabolite:mergtrol,MNXM2619
bigg.metabolite:acmpglut,MNXM2629
bigg.metabolite:2oxoadp,MNXM263
bigg.metabolite:ans,MNXM2639
bigg.metabolite:cdp_inost,MNXM2648
bigg.metabolite:dcmp,MNXM266
bigg.metabolite:dolmanp_U,MNXM2667
bigg.metabolite:dopasf,MNXM2668
bigg.metabolite:estriol,MNXM2673
bigg.metabolite:L2aadp,MNXM268
bigg.metabolite:hlipa,MNXM2680
bigg.metabolite:4hglusa,MNXM2687
bigg.metabolite:na1,MNXM27
bigg.metabolite:ribflv,MNXM270
bigg.metabolite:nmptrc,MNXM2704
bigg.metabolite:octal,MNXM2705
bigg.metabolite:phytol,MNXM2712
bigg.metabolite:nac,MNXM274
bigg.metabolite:nicnt,MNXM274
bigg.metabolite:avite1,MNXM2741
bigg.metabolite:2pg,MNXM275
bigg.metabolite:btd_RR,MNXM2757
bigg.metabolite:2kmb,MNXM276
bigg.metabolite:4met2obut,MNXM276
bigg.metabolite:4mtob,MNXM276
bigg.metabolite:12HPET,MNXM2765
bigg.metabolite:34dhbald,MNXM2779
bigg.metabolite:3dh5hpb,MNXM2783
bigg.metabolite:34dhphe,MNXM279
bigg.metabolite:actp,MNXM280
bigg.metabolite:adpac,MNXM2800
bigg.metabolite:arbt6p,MNXM2806
bigg.metabolite:dhf,MNXM281
bigg.metabolite:taur,MNXM282
bigg.metabolite:M02035,MNXM2828
bigg.metabolite:datp,MNXM286
bigg.metabolite:13ppd,MNXM2861
bigg.metabolite:2plac__L,MNXM2888
bigg.metabolite:glyb,MNXM289
bigg.metabolite:gly,MNXM29
bigg.metabolite:12dgr140,MNXM2902
bigg.metabolite:oxa,MNXM291
bigg.metabolite:26dmani,MNXM2917
bigg.metabolite:rephaccoa,MNXM2919
bigg.metabolite:udcal,MNXM29216
bigg.metabolite:hmccms,MNXM2927
bigg.metabolite:oxag,MNXM2929
bigg.metabolite:34dhoxpeg,MNXM2931
bigg.metabolite:3opimcoa,MNXM2941
bigg.metabolite:apnnox,MNXM2972
bigg.metabolite:arach,MNXM2976
bigg.metabolite:biocyt,MNXM2981
bigg.metabolite:cer1_24,MNXM2986
bigg.metabolite:cer1_26,MNXM2987
bigg.metabolite:cer2_24,MNXM2988
bigg.metabolite:cer2_26,MNXM2989
bigg.metabolite:cpgn_un,MNXM2999
bigg.metabolite:atp,MNXM3
bigg.metabolite:sarcs,MNXM300
bigg.metabolite:cyeuol,MNXM3001
bigg.metabolite:octp,MNXM3008
bigg.metabolite:btn,MNXM304
bigg.metabolite:2mop,MNXM305
bigg.metabolite:mptamp,MNXM3054
bigg.metabolite:HC01231,MNXM3059
bigg.metabolite:ptcys,MNXM3059
bigg.metabolite:anhgm,MNXM3060
bigg.metabolite:ocdcaACP,MNXM3075
bigg.metabolite:2ppoh,MNXM3085
bigg.metabolite:mththf,MNXM30887
bigg.metabolite:mthgxl,MNXM310
bigg.metabolite:tdm4,MNXM3107
bigg.metabolite:pydx,MNXM311
bigg.metabolite:4h3npac,MNXM31169
bigg.metabolite:CE1957,MNXM31169
bigg.metabolite:12dgr160,MNXM3132
bigg.metabolite:thbpt4acam,MNXM31340
bigg.metabolite:ttdca,MNXM314
bigg.metabolite:g2m8mpdol,MNXM31415
bigg.metabolite:m2macchitppdol,MNXM31419
bigg.metabolite:m2mpdol,MNXM31419
bigg.metabolite:m5mpdol,MNXM31422
bigg.metabolite:m6mpdol,MNXM31423
bigg.metabolite:m7mpdol,MNXM31424
bigg.metabolite:3mglutac,MNXM31452
bigg.metabolite:23ccmp,MNXM3148
bigg.metabolite:indpyr,MNXM315
bigg.metabolite:23cump,MNXM3150
bigg.metabolite:CE2196,MNXM31535
bigg.metabolite:2m6phol,MNXM3160
bigg.metabolite:CE2870,MNXM3164
bigg.metabolite:3hph5mb,MNXM3166
bigg.metabolite:adrnl,MNXM31772
bigg.metabolite:CE4890,MNXM31861
bigg.metabolite:nrpphr,MNXM31869
bigg.metabolite:cyst__L,MNXM319
bigg.metabolite:cph4,MNXM3194
bigg.metabolite:6tins5mp,MNXM3196
bigg.metabolite:phenol,MNXM320
bigg.metabolite:aa,MNXM3208
bigg.metabolite:CE5629,MNXM32113
bigg.metabolite:C07535,MNXM3216
bigg.metabolite:pe160,MNXM32178
bigg.metabolite:f2p,MNXM3220
bigg.metabolite:1btol,MNXM3230
bigg.metabolite:btoh,MNXM3230
bigg.metabolite:ptp,MNXM32364
bigg.metabolite:CE3140,MNXM32416
bigg.metabolite:nop,MNXM3248
bigg.metabolite:1agpe160,MNXM32511
bigg.metabolite:pcholpalme_hs,MNXM32519
bigg.metabolite:dhxfut,MNXM3255
bigg.metabolite:1agpe120,MNXM32692
bigg.metabolite:pe12_hs,MNXM32692
bigg.metabolite:1agpe140,MNXM32693
bigg.metabolite:1agpg120,MNXM32695
bigg.metabolite:magarachi_hs,MNXM32719
bigg.metabolite:agm,MNXM328
bigg.metabolite:homoval,MNXM3287
bigg.metabolite:lgnc,MNXM3297
bigg.metabolite:m_xyl,MNXM3300
bigg.metabolite:CE5944,MNXM33026
bigg.metabolite:glu__D,MNXM331
bigg.metabolite:pppi,MNXM332
bigg.metabolite:CE5976,MNXM33275
bigg.metabolite:CE5525,MNXM33276
bigg.metabolite:CE5139,MNXM33277
bigg.metabolite:CE5140,MNXM33279
bigg.metabolite:oxam,MNXM3329
bigg.metabolite:p_tol,MNXM3331
bigg.metabolite:CE5843,MNXM33313
bigg.metabolite:CE7145,MNXM33314
bigg.metabolite:CE4898,MNXM33315
bigg.metabolite:CE7072,MNXM33316
bigg.metabolite:CE7144,MNXM33318
bigg.metabolite:CE5655,MNXM33319
bigg.metabolite:sulpacmp,MNXM3332
bigg.metabolite:CE7074,MNXM33320
bigg.metabolite:CE7172,MNXM33360
bigg.metabolite:CE2537,MNXM33401
bigg.metabolite:CE4877,MNXM33413
bigg.metabolite:CE2416,MNXM3342
bigg.metabolite:prist,MNXM3342
bigg.metabolite:CE7113,MNXM33429
bigg.metabolite:CE7082,MNXM33490
bigg.metabolite:salcn6p,MNXM3356
bigg.metabolite:chor,MNXM337
bigg.metabolite:thiog,MNXM3370
bigg.metabolite:udpsq,MNXM3379
bigg.metabolite:M03134,MNXM3382
bigg.metabolite:pta,MNXM3382
bigg.metabolite:glcn,MNXM341
bigg.metabolite:glcn__D,MNXM341
bigg.metabolite:crnDcoa,MNXM3411
bigg.metabolite:poaac,MNXM3415
bigg.metabolite:10fthf5glu,MNXM3428
bigg.metabolite:10fthf6glu,MNXM3429
bigg.metabolite:mstrACP,MNXM3431
bigg.metabolite:dgtp,MNXM344
bigg.metabolite:2pcpgc,MNXM3442
bigg.metabolite:2agpe141,MNXM3447
bigg.metabolite:2agpe161,MNXM3448
bigg.metabolite:2agpe181,MNXM3449
bigg.metabolite:hgentis,MNXM345
bigg.metabolite:2agpg120,MNXM3450
bigg.metabolite:2agpg141,MNXM3452
bigg.metabolite:2agpg161,MNXM3453
bigg.metabolite:2agpg181,MNXM3455
bigg.metabolite:2dglcn,MNXM3460
bigg.metabolite:CE4797,MNXM34616
bigg.metabolite:34dhoxmand,MNXM3473
bigg.metabolite:2agpg140,MNXM34739
bigg.metabolite:2agpg160,MNXM34740
bigg.metabolite:HC01435,MNXM3480
bigg.metabolite:2agpe120,MNXM34808
bigg.metabolite:2agpe140,MNXM34809
bigg.metabolite:2agpe160,MNXM34810
bigg.metabolite:2agpe180,MNXM34811
bigg.metabolite:3ddgc,MNXM3482
bigg.metabolite:3mbzalc,MNXM3486
bigg.metabolite:3ooctdACP,MNXM3491
bigg.metabolite:13dampp,MNXM350
bigg.metabolite:4mbzalc,MNXM3500
bigg.metabolite:5hxkynam,MNXM3508
bigg.metabolite:5mcsn,MNXM3509
bigg.metabolite:pppg9,MNXM351
bigg.metabolite:CE5242,MNXM35158
bigg.metabolite:CE5240,MNXM35159
bigg.metabolite:2hhxdal,MNXM35167
bigg.metabolite:hhxdcal,MNXM35167
bigg.metabolite:2m3ovac,MNXM35256
bigg.metabolite:2mbac,MNXM35277
bigg.metabolite:CE4970,MNXM35282
bigg.metabolite:CE2934,MNXM35291
bigg.metabolite:hom__L,MNXM353
bigg.metabolite:dmtphllqne,MNXM35431
bigg.metabolite:decdicrn,MNXM35459
bigg.metabolite:CE5947,MNXM35482
bigg.metabolite:nmn,MNXM355
bigg.metabolite:ppa,MNXM356
bigg.metabolite:cdpc16c19g,MNXM3560
bigg.metabolite:citalald,MNXM3565
bigg.metabolite:srtn,MNXM357
bigg.metabolite:h2mpt,MNXM3586
bigg.metabolite:echin,MNXM3591
bigg.metabolite:fut,MNXM3596
bigg.metabolite:dctp,MNXM360
bigg.metabolite:aspsa,MNXM361
bigg.metabolite:6dhf,MNXM3615
bigg.metabolite:6thf,MNXM3616
bigg.metabolite:LalaDglu,MNXM3630
bigg.metabolite:C01507,MNXM3633
bigg.metabolite:3amba,MNXM36331
bigg.metabolite:M00770,MNXM36398
bigg.metabolite:2m3hbu,MNXM36489
bigg.metabolite:3hadpac,MNXM36510
bigg.metabolite:3ohglutac,MNXM36521
bigg.metabolite:3hivac,MNXM36533
bigg.metabolite:CE2028,MNXM36533
bigg.metabolite:3hxkynam,MNXM36534
bigg.metabolite:3hphaccoa,MNXM36544
bigg.metabolite:3ohsebac,MNXM36553
bigg.metabolite:3ohsubac,MNXM36556
bigg.metabolite:pyam5p,MNXM366
bigg.metabolite:argp,MNXM3663
bigg.metabolite:CE2026,MNXM36641
bigg.metabolite:egly,MNXM3668
bigg.metabolite:g3pc,MNXM367
bigg.metabolite:C02442,MNXM3670
bigg.metabolite:apppa,MNXM3683
bigg.metabolite:p_xyl,MNXM3685
bigg.metabolite:5thf,MNXM3687
bigg.metabolite:pala_SA2,MNXM3692
bigg.metabolite:pe141,MNXM3693
bigg.metabolite:pgly_SA2,MNXM3695
bigg.metabolite:pleu_SA2,MNXM3696
bigg.metabolite:plys_SA2,MNXM3697
bigg.metabolite:gln__L,MNXM37
bigg.metabolite:bzal,MNXM371
bigg.metabolite:pan4p,MNXM373
bigg.metabolite:dh4mchc,MNXM3734
bigg.metabolite:CE5244,MNXM37530
bigg.metabolite:hqn,MNXM376
bigg.metabolite:CE5593,MNXM37693
bigg.metabolite:CE5654,MNXM37697
bigg.metabolite:12dgr161,MNXM3774
bigg.metabolite:12dgr181,MNXM3775
bigg.metabolite:omhdecacid,MNXM3785
bigg.metabolite:CE6246,MNXM37877
bigg.metabolite:C05300,MNXM3794
bigg.metabolite:M00406,MNXM3796
bigg.metabolite:caphis,MNXM3804
bigg.metabolite:adpoh,MNXM3812
bigg.metabolite:CE7085,MNXM38127
bigg.metabolite:5ohhexa,MNXM38155
bigg.metabolite:glcglyc,MNXM3817
bigg.metabolite:5moxact,MNXM38195
bigg.metabolite:mh4spt,MNXM38238
bigg.metabolite:CE5178,MNXM38280
bigg.metabolite:ind3ac,MNXM383
bigg.metabolite:CE4988,MNXM38446
bigg.metabolite:3moxtyr,MNXM3848
bigg.metabolite:thym,MNXM386
bigg.metabolite:HC01104,MNXM3867
bigg.metabolite:7mht,MNXM3883
bigg.metabolite:for,MNXM39
bigg.metabolite:7ohocata,MNXM39121
bigg.metabolite:xol7a,MNXM39189
bigg.metabolite:hpyr,MNXM392
bigg.metabolite:thexdd,MNXM39223
bigg.metabolite:CE1297,MNXM39317
bigg.metabolite:btnso,MNXM3932
bigg.metabolite:dttp,MNXM394
bigg.metabolite:oagd3_cho,MNXM39611
bigg.metabolite:ahdt,MNXM397
bigg.metabolite:acetone,MNXM398
bigg.metabolite:com,MNXM399
bigg.metabolite:lnlncg,MNXM3995
bigg.metabolite:CE2065,MNXM40087
bigg.metabolite:ddca,MNXM402
bigg.metabolite:LalaLglu,MNXM4026
bigg.metabolite:adp,MNXM40333
bigg.metabolite:CE5536,MNXM40345
bigg.metabolite:4mop,MNXM404
bigg.metabolite:3mbzald,MNXM4040
bigg.metabolite:meglyxyl,MNXM4044
bigg.metabolite:napqi,MNXM4048
bigg.metabolite:ala_L_asp__L,MNXM40494
bigg.metabolite:ala_L_gln__L,MNXM40495
bigg.metabolite:5aop,MNXM405
bigg.metabolite:ferulcoa,MNXM406
bigg.metabolite:4mbzald,MNXM4077
bigg.metabolite:ptdcal,MNXM4079
bigg.metabolite:CE2955,MNXM40794
bigg.metabolite:sprm,MNXM408
bigg.metabolite:5dhf,MNXM4080
bigg.metabolite:Ndmelys,MNXM4089
bigg.metabolite:tres,MNXM40917
bigg.metabolite:acgalfucgalacglcgalgluside_cho,MNXM41055
bigg.metabolite:acgalfucgalacglcgalgluside_hs,MNXM41055
bigg.metabolite:dcdp,MNXM411
bigg.metabolite:g1m8mpdol,MNXM41179
bigg.metabolite:tdm3,MNXM4123
bigg.metabolite:fuc14galacglcgalgluside_cho,MNXM41297
bigg.metabolite:xdp,MNXM4133
bigg.metabolite:Larab,MNXM41339
bigg.metabolite:fucfucgalacglc13galacglcgal14acglcgalgluside_cho,MNXM41358
bigg.metabolite:fucfucgalacglcgalacglcgal14acglcgalgluside_cho,MNXM41358
bigg.metabolite:uppg3,MNXM414
bigg.metabolite:tih2cit,MNXM4151
bigg.metabolite:fucacngal14acglcgalgluside_cho,MNXM41517
bigg.metabolite:CE6415,MNXM4154
bigg.metabolite:biliverd,MNXM416
bigg.metabolite:acser,MNXM418
bigg.metabolite:3mox4hpac,MNXM4183
bigg.metabolite:pydxn,MNXM419
bigg.metabolite:thymd,MNXM420
bigg.metabolite:CE6031,MNXM42074
bigg.metabolite:4abz,MNXM421
bigg.metabolite:CE5014,MNXM42129
bigg.metabolite:12dgr180,MNXM4217
bigg.metabolite:4abutn,MNXM422
bigg.metabolite:pail5p_hs,MNXM4242
bigg.metabolite:23dmphol,MNXM4266
bigg.metabolite:HC01710,MNXM4269
bigg.metabolite:HC01522,MNXM4270
bigg.metabolite:2hp6mp,MNXM4291
bigg.metabolite:2omph_5,MNXM4300
bigg.metabolite:C05109,MNXM4307
bigg.metabolite:damp,MNXM432
bigg.metabolite:2saa,MNXM434
bigg.metabolite:glyald,MNXM435
bigg.metabolite:dgdp,MNXM436
bigg.metabolite:4ogm,MNXM4374
bigg.metabolite:CE3087,MNXM43781
bigg.metabolite:2ddglcn,MNXM440
bigg.metabolite:7ohp,MNXM4423
bigg.metabolite:ad,MNXM4428
bigg.metabolite:bilea,MNXM44289
bigg.metabolite:caffcoa,MNXM443
bigg.metabolite:Ac1PIM2,MNXM4431
bigg.metabolite:agpe_EC,MNXM4432
bigg.metabolite:agpg_EC,MNXM4433
bigg.metabolite:dms,MNXM444
bigg.metabolite:dhretinol,MNXM4441
bigg.metabolite:m1macchitppdol,MNXM4456
bigg.metabolite:m1mpdol,MNXM4456
bigg.metabolite:tre6p,MNXM448
bigg.metabolite:macchitppdol,MNXM4485
bigg.metabolite:mpdol,MNXM4485
bigg.metabolite:bvite,MNXM4488
bigg.metabolite:cdpc19c19g,MNXM4506
bigg.metabolite:cdpdddecg,MNXM4507
bigg.metabolite:dutp,MNXM452
bigg.metabolite:cm3ac,MNXM4520
bigg.metabolite:pdx5p,MNXM454
